Number of data: 20000
Number of incorrect classifications: 5296
Test Sample Error Rate: 0.264787
Battacharyya bound: 0.32373
Chernoff bound: 0.3198
         beta*: 0.425
-0.429121, 0.8745, ONE, ONE, o
5.47431, 2.73529, TWO, TWO, o
5.8055, 4.41633, TWO, TWO, o
2.51749, 4.02664, TWO, TWO, o
3.33071, 6.76296, TWO, TWO, o
2.64778, 2.04273, TWO, ONE, X
4.88462, 4.75303, TWO, TWO, o
3.51443, 2.79303, TWO, TWO, o
4.61107, 4.92957, TWO, TWO, o
3.05423, 1.66956, TWO, ONE, X
5.01283, 5.48679, TWO, TWO, o
4.65011, 6.45725, TWO, TWO, o
2.39259, 6.49228, TWO, TWO, o
2.09065, 3.95287, TWO, TWO, o
3.30882, 1.27125, TWO, ONE, X
3.89254, 3.80101, TWO, TWO, o
5.28465, 4.8209, TWO, TWO, o
4.10018, 3.18797, TWO, TWO, o
4.87246, 4.12492, TWO, TWO, o
2.81569, 3.85333, TWO, TWO, o
5.21153, 7.49006, TWO, TWO, o
1.05903, 2.80128, TWO, ONE, X
4.43716, 2.27541, TWO, TWO, o
3.54714, 3.55918, TWO, TWO, o
3.78815, 3.33447, TWO, TWO, o
3.04899, 1.71465, TWO, ONE, X
5.61041, 2.67308, TWO, TWO, o
3.9142, 4.0196, TWO, TWO, o
3.53943, 7.39659, TWO, TWO, o
2.72931, 7.10516, TWO, TWO, o
2.54893, 3.91711, TWO, TWO, o
3.46391, 4.17799, TWO, TWO, o
2.77957, 3.6513, TWO, TWO, o
4.68485, 6.03558, TWO, TWO, o
4.28317, 6.18996, TWO, TWO, o
4.88354, 6.31136, TWO, TWO, o
2.64212, 5.85706, TWO, TWO, o
0.778943, 5.70624, TWO, TWO, o
6.12226, 3.198, TWO, TWO, o
3.73351, 5.12859, TWO, TWO, o
4.62492, 4.33172, TWO, TWO, o
3.68251, 4.17637, TWO, TWO, o
4.60474, 3.83281, TWO, TWO, o
3.65347, 2.90267, TWO, TWO, o
4.98347, 3.51766, TWO, TWO, o
4.36144, 5.07033, TWO, TWO, o
4.65209, 1.12532, TWO, TWO, o
4.55554, 3.06865, TWO, TWO, o
4.43324, 2.69015, TWO, TWO, o
3.2457, 5.56826, TWO, TWO, o
5.48778, 4.23463, TWO, TWO, o
4.59142, 4.13316, TWO, TWO, o
2.34753, 2.69292, TWO, ONE, X
4.12528, 0.775933, TWO, TWO, o
3.71142, 6.23662, TWO, TWO, o
2.49132, 5.32161, TWO, TWO, o
4.81392, 4.51776, TWO, TWO, o
2.86037, 4.59105, TWO, TWO, o
4.68184, 2.63774, TWO, TWO, o
2.3853, 0.769753, TWO, ONE, X
3.91564, 2.10265, TWO, TWO, o
3.86479, 5.36996, TWO, TWO, o
4.33252, 2.9218, TWO, TWO, o
8.50431, 4.04855, TWO, TWO, o
4.49808, 3.91555, TWO, TWO, o
4.73408, 5.45153, TWO, TWO, o
5.37212, 5.60468, TWO, TWO, o
3.60084, 1.53617, TWO, ONE, X
4.71039, 6.20251, TWO, TWO, o
5.18844, 3.39777, TWO, TWO, o
2.67601, 4.06954, TWO, TWO, o
4.29944, 3.82245, TWO, TWO, o
4.15461, 7.40445, TWO, TWO, o
4.43509, 5.69556, TWO, TWO, o
3.8195, 1.50345, TWO, TWO, o
4.25701, 5.18093, TWO, TWO, o
3.57641, 3.86509, TWO, TWO, o
3.20703, 2.26115, TWO, TWO, o
3.65564, 5.09494, TWO, TWO, o
2.73614, 4.08317, TWO, TWO, o
3.94216, 3.08075, TWO, TWO, o
3.25072, 1.89965, TWO, ONE, X
7.28696, 5.40557, TWO, TWO, o
2.39211, 6.05257, TWO, TWO, o
2.9888, 2.77028, TWO, TWO, o
2.86476, 4.83307, TWO, TWO, o
1.65641, 5.37522, TWO, TWO, o
4.93798, 3.05428, TWO, TWO, o
4.53718, 4.37823, TWO, TWO, o
5.2777, 6.03944, TWO, TWO, o
4.23929, 4.60804, TWO, TWO, o
3.09465, 3.81361, TWO, TWO, o
4.24707, 3.47999, TWO, TWO, o
3.56769, 3.94368, TWO, TWO, o
3.5959, 6.33177, TWO, TWO, o
3.96603, 5.51244, TWO, TWO, o
1.87637, 5.24432, TWO, TWO, o
2.49426, 3.91341, TWO, TWO, o
3.32108, 3.01942, TWO, TWO, o
1.22195, 4.54448, TWO, TWO, o
4.27673, 4.09266, TWO, TWO, o
3.53852, 5.27403, TWO, TWO, o
4.39265, 3.39424, TWO, TWO, o
2.40953, 3.81397, TWO, TWO, o
4.22678, 1.69512, TWO, TWO, o
3.49882, 3.79916, TWO, TWO, o
5.99921, 5.59351, TWO, TWO, o
3.74871, 3.6545, TWO, TWO, o
4.42426, 3.95239, TWO, TWO, o
4.8394, 6.25257, TWO, TWO, o
1.47792, 3.90749, TWO, TWO, o
2.87583, 4.5998, TWO, TWO, o
4.19814, 2.97908, TWO, TWO, o
3.15342, 5.30721, TWO, TWO, o
4.23586, 5.39831, TWO, TWO, o
3.31129, 2.28073, TWO, TWO, o
0.098441, 2.41836, TWO, ONE, X
6.84488, 6.26609, TWO, TWO, o
3.45109, 3.84417, TWO, TWO, o
2.54877, 4.41652, TWO, TWO, o
4.77281, 2.61198, TWO, TWO, o
5.26734, 0.614301, TWO, TWO, o
4.01729, 1.77246, TWO, TWO, o
3.22061, 5.01567, TWO, TWO, o
4.7684, 2.65717, TWO, TWO, o
1.98602, 5.08853, TWO, TWO, o
5.58454, 3.42311, TWO, TWO, o
5.1919, 5.82187, TWO, TWO, o
2.14871, 4.04426, TWO, TWO, o
3.41338, 5.4845, TWO, TWO, o
3.2186, 4.32057, TWO, TWO, o
3.78983, 4.66833, TWO, TWO, o
4.52991, 5.10525, TWO, TWO, o
4.65142, 3.02215, TWO, TWO, o
6.79276, 4.43409, TWO, TWO, o
5.03786, 4.3179, TWO, TWO, o
5.13399, 3.02126, TWO, TWO, o
4.96603, 2.58783, TWO, TWO, o
5.37464, 4.61954, TWO, TWO, o
5.34169, 4.95171, TWO, TWO, o
2.91208, 5.63337, TWO, TWO, o
2.8603, 7.16627, TWO, TWO, o
3.67332, 7.37281, TWO, TWO, o
3.69863, 6.10989, TWO, TWO, o
4.34295, 3.64197, TWO, TWO, o
4.92649, 5.5896, TWO, TWO, o
4.48528, 3.28424, TWO, TWO, o
4.6891, 6.69627, TWO, TWO, o
4.67508, 3.03281, TWO, TWO, o
5.0582, 3.19929, TWO, TWO, o
4.90445, 3.08843, TWO, TWO, o
4.9189, 4.79896, TWO, TWO, o
4.0716, 4.92632, TWO, TWO, o
5.84654, 3.71975, TWO, TWO, o
2.705, 5.47249, TWO, TWO, o
2.91063, 5.44451, TWO, TWO, o
4.2583, 2.3916, TWO, TWO, o
3.24526, 3.40429, TWO, TWO, o
2.96077, 3.71754, TWO, TWO, o
6.87289, 3.77327, TWO, TWO, o
4.75991, 4.38325, TWO, TWO, o
4.93603, 2.95465, TWO, TWO, o
5.40029, 4.83299, TWO, TWO, o
5.75981, 5.13843, TWO, TWO, o
5.9686, 4.0444, TWO, TWO, o
2.62455, 5.02446, TWO, TWO, o
7.12356, 4.47064, TWO, TWO, o
5.55299, 3.7184, TWO, TWO, o
5.91202, 0.545114, TWO, TWO, o
6.37809, 4.83817, TWO, TWO, o
5.58262, 5.69785, TWO, TWO, o
3.79618, 5.6218, TWO, TWO, o
3.85188, 3.25811, TWO, TWO, o
0.168079, 3.2035, TWO, ONE, X
3.67623, 0.579997, TWO, ONE, X
3.94194, 3.98979, TWO, TWO, o
2.21193, 6.63145, TWO, TWO, o
4.38924, 3.74833, TWO, TWO, o
4.90217, 4.15097, TWO, TWO, o
3.52824, 3.00547, TWO, TWO, o
6.8138, 6.24079, TWO, TWO, o
3.14627, 3.8748, TWO, TWO, o
3.26493, 3.7162, TWO, TWO, o
3.35294, 2.90907, TWO, TWO, o
2.8016, 5.20199, TWO, TWO, o
1.24032, 5.47505, TWO, TWO, o
3.59536, 3.40537, TWO, TWO, o
3.34187, 5.5566, TWO, TWO, o
3.37837, 2.77986, TWO, TWO, o
3.95773, 4.73212, TWO, TWO, o
3.02223, 3.77832, TWO, TWO, o
2.47924, 2.12291, TWO, ONE, X
3.342, 2.42511, TWO, TWO, o
2.66673, 6.17237, TWO, TWO, o
5.06554, 4.2714, TWO, TWO, o
2.59673, 2.51758, TWO, ONE, X
3.93419, 1.23808, TWO, TWO, o
3.22652, 3.51606, TWO, TWO, o
8.12016, 3.14374, TWO, TWO, o
3.8672, 5.07998, TWO, TWO, o
1.57135, 3.35365, TWO, TWO, o
4.65367, 5.73513, TWO, TWO, o
3.44807, 2.60697, TWO, TWO, o
3.11435, 6.67464, TWO, TWO, o
3.35272, 2.4878, TWO, TWO, o
3.65512, 4.94171, TWO, TWO, o
3.25854, 7.87727, TWO, TWO, o
5.01449, 5.47346, TWO, TWO, o
4.23852, 5.41451, TWO, TWO, o
6.01113, 4.10898, TWO, TWO, o
3.49577, 4.71074, TWO, TWO, o
7.37304, 0.419518, TWO, TWO, o
6.87807, 3.3073, TWO, TWO, o
2.45914, 0.912152, TWO, ONE, X
2.75241, 5.74162, TWO, TWO, o
3.0802, 2.94489, TWO, TWO, o
4.73513, 2.48515, TWO, TWO, o
6.77529, 5.42492, TWO, TWO, o
3.74364, 4.76531, TWO, TWO, o
4.91763, 4.52555, TWO, TWO, o
1.19368, 5.78443, TWO, TWO, o
6.52576, 2.81367, TWO, TWO, o
2.21199, 6.62452, TWO, TWO, o
5.06124, 3.24899, TWO, TWO, o
2.65329, 5.03272, TWO, TWO, o
6.39383, 6.47142, TWO, TWO, o
5.58418, 6.20632, TWO, TWO, o
2.43629, 4.76022, TWO, TWO, o
4.55839, 3.02283, TWO, TWO, o
6.27192, 5.04651, TWO, TWO, o
1.16955, 5.35314, TWO, TWO, o
3.14842, 2.40544, TWO, TWO, o
3.12594, 2.20528, TWO, ONE, X
3.87254, 4.19862, TWO, TWO, o
3.85997, 3.96656, TWO, TWO, o
5.68013, 3.77282, TWO, TWO, o
3.25077, 1.64826, TWO, ONE, X
2.97536, 4.1087, TWO, TWO, o
4.2622, 4.4378, TWO, TWO, o
2.81916, 6.30885, TWO, TWO, o
5.50397, 5.91257, TWO, TWO, o
3.1537, 6.34848, TWO, TWO, o
4.77187, 4.31966, TWO, TWO, o
4.30913, 3.41644, TWO, TWO, o
4.69651, 3.58486, TWO, TWO, o
4.53021, 4.1619, TWO, TWO, o
3.20351, 3.64443, TWO, TWO, o
4.38167, 3.46503, TWO, TWO, o
1.79278, 3.39846, TWO, TWO, o
2.61468, 2.67957, TWO, ONE, X
3.4387, 3.98071, TWO, TWO, o
4.72361, 4.22367, TWO, TWO, o
2.05992, 3.18494, TWO, TWO, o
4.38542, 5.90907, TWO, TWO, o
2.22849, 4.91693, TWO, TWO, o
1.57285, 3.42408, TWO, TWO, o
4.73453, 2.81049, TWO, TWO, o
2.73116, 3.07917, TWO, TWO, o
3.3787, 3.04682, TWO, TWO, o
3.48186, 4.37427, TWO, TWO, o
2.7671, 3.61541, TWO, TWO, o
3.20206, 2.81568, TWO, TWO, o
4.40194, 8.08894, TWO, TWO, o
4.28514, 5.08062, TWO, TWO, o
1.72339, 3.44328, TWO, TWO, o
2.53363, 2.05928, TWO, ONE, X
3.70151, 3.89874, TWO, TWO, o
5.19776, 2.15965, TWO, TWO, o
1.48218, 5.53863, TWO, TWO, o
3.52761, 2.36222, TWO, TWO, o
4.84469, 0.776193, TWO, TWO, o
2.94099, 4.52313, TWO, TWO, o
2.80096, 4.83983, TWO, TWO, o
4.52143, 2.99884, TWO, TWO, o
6.85056, 1.80434, TWO, TWO, o
4.92159, 2.53391, TWO, TWO, o
2.73957, 4.08798, TWO, TWO, o
3.92591, 4.78554, TWO, TWO, o
3.10633, 4.38001, TWO, TWO, o
3.82773, 0.904565, TWO, ONE, X
2.54953, 4.76829, TWO, TWO, o
4.81228, 4.23463, TWO, TWO, o
-0.064409, 3.27796, TWO, TWO, o
3.72184, 3.84157, TWO, TWO, o
5.6757, 3.8651, TWO, TWO, o
2.83264, 5.18653, TWO, TWO, o
5.74384, 4.1958, TWO, TWO, o
2.32553, 5.52241, TWO, TWO, o
4.28714, 4.50634, TWO, TWO, o
2.80732, 3.80142, TWO, TWO, o
4.83776, 2.66813, TWO, TWO, o
4.4453, 5.64734, TWO, TWO, o
3.65428, 3.63246, TWO, TWO, o
6.74445, 4.64691, TWO, TWO, o
3.59049, 5.46857, TWO, TWO, o
3.62311, 3.33149, TWO, TWO, o
4.80202, 3.73112, TWO, TWO, o
2.08652, 5.1516, TWO, TWO, o
3.98991, 7.23998, TWO, TWO, o
4.39058, 4.2047, TWO, TWO, o
4.26202, 3.63185, TWO, TWO, o
6.09128, 5.52837, TWO, TWO, o
2.94284, 5.47325, TWO, TWO, o
5.7856, 5.41067, TWO, TWO, o
6.05907, 3.98667, TWO, TWO, o
3.29128, 4.16208, TWO, TWO, o
6.00675, 6.88676, TWO, TWO, o
3.78173, 3.88216, TWO, TWO, o
3.50798, 4.84079, TWO, TWO, o
3.23726, 4.4073, TWO, TWO, o
4.70714, 5.30544, TWO, TWO, o
3.9613, 3.28266, TWO, TWO, o
4.22196, 4.86413, TWO, TWO, o
3.39131, 4.73724, TWO, TWO, o
4.00587, 4.34723, TWO, TWO, o
7.17932, 6.44899, TWO, TWO, o
7.38395, 4.91583, TWO, TWO, o
7.51957, 3.84118, TWO, TWO, o
4.62718, 3.50145, TWO, TWO, o
2.97915, 5.02289, TWO, TWO, o
4.27083, 2.36708, TWO, TWO, o
2.33052, 5.38365, TWO, TWO, o
4.52582, 4.94093, TWO, TWO, o
1.39864, 3.2233, TWO, ONE, X
2.03943, 4.1623, TWO, TWO, o
4.74183, 4.67394, TWO, TWO, o
4.1468, 4.46032, TWO, TWO, o
2.74608, 4.01626, TWO, TWO, o
6.70821, 3.15798, TWO, TWO, o
3.79017, 3.90135, TWO, TWO, o
2.90622, 5.16915, TWO, TWO, o
4.71275, 6.99431, TWO, TWO, o
3.75477, 4.48842, TWO, TWO, o
1.99446, 4.89953, TWO, TWO, o
2.79243, 4.83982, TWO, TWO, o
2.50154, 3.38847, TWO, TWO, o
2.63188, 2.98771, TWO, TWO, o
5.29928, 4.98969, TWO, TWO, o
2.8855, 5.04365, TWO, TWO, o
5.35991, 3.74441, TWO, TWO, o
3.39405, 5.29876, TWO, TWO, o
2.80108, 6.01193, TWO, TWO, o
4.25999, 2.6962, TWO, TWO, o
3.12582, 6.09199, TWO, TWO, o
4.08359, 5.50524, TWO, TWO, o
6.36785, 4.67847, TWO, TWO, o
3.83505, 5.40525, TWO, TWO, o
3.84634, 3.14241, TWO, TWO, o
4.80007, 2.40756, TWO, TWO, o
4.19369, 5.61043, TWO, TWO, o
2.89959, 2.40827, TWO, ONE, X
2.65945, 5.06583, TWO, TWO, o
4.484, 4.33603, TWO, TWO, o
3.79827, 2.57215, TWO, TWO, o
4.03724, 4.97362, TWO, TWO, o
4.73316, 6.46665, TWO, TWO, o
2.6009, 3.73554, TWO, TWO, o
3.82745, 7.33971, TWO, TWO, o
6.42262, 1.85665, TWO, TWO, o
4.60909, 4.12101, TWO, TWO, o
4.58534, 4.58725, TWO, TWO, o
3.98363, 3.01921, TWO, TWO, o
5.62359, 3.77576, TWO, TWO, o
2.32338, 4.25888, TWO, TWO, o
3.51604, 3.51249, TWO, TWO, o
5.59488, 1.68428, TWO, TWO, o
3.01368, 4.49317, TWO, TWO, o
2.61586, 7.14121, TWO, TWO, o
3.3247, 1.3894, TWO, ONE, X
4.88537, 2.03597, TWO, TWO, o
4.04395, 4.83678, TWO, TWO, o
1.57234, 2.83839, TWO, ONE, X
4.12943, 4.28198, TWO, TWO, o
2.90069, 3.4727, TWO, TWO, o
2.43126, 2.29301, TWO, ONE, X
5.00217, 2.87541, TWO, TWO, o
2.84095, 4.45722, TWO, TWO, o
3.84939, 3.50048, TWO, TWO, o
3.95445, 3.1936, TWO, TWO, o
-0.246071, 6.14571, TWO, TWO, o
4.60688, 4.2304, TWO, TWO, o
3.74859, 2.15921, TWO, TWO, o
3.63448, 6.57605, TWO, TWO, o
3.45851, 3.84365, TWO, TWO, o
3.30594, 5.17035, TWO, TWO, o
3.71988, 3.75931, TWO, TWO, o
3.53499, 4.77781, TWO, TWO, o
4.7074, 3.72132, TWO, TWO, o
4.97619, 4.80316, TWO, TWO, o
4.24174, 2.7074, TWO, TWO, o
3.11427, 6.4332, TWO, TWO, o
5.68477, 4.07741, TWO, TWO, o
4.71799, 4.42134, TWO, TWO, o
5.51329, 2.54786, TWO, TWO, o
2.91677, 5.90266, TWO, TWO, o
3.25175, 3.73879, TWO, TWO, o
3.34164, 4.05548, TWO, TWO, o
2.86681, 0.463506, TWO, ONE, X
5.62434, 2.09499, TWO, TWO, o
5.77424, 3.03503, TWO, TWO, o
4.90084, 5.65142, TWO, TWO, o
6.00648, 4.6056, TWO, TWO, o
5.79393, 4.45125, TWO, TWO, o
4.15679, 5.90881, TWO, TWO, o
4.22641, 1.53266, TWO, TWO, o
4.0613, 1.85378, TWO, TWO, o
4.14063, 4.02007, TWO, TWO, o
3.41144, 6.08317, TWO, TWO, o
3.00276, 2.93187, TWO, TWO, o
3.41647, 3.15537, TWO, TWO, o
4.22219, 2.76432, TWO, TWO, o
5.1345, 2.70699, TWO, TWO, o
3.3975, 4.30967, TWO, TWO, o
5.83941, 3.3308, TWO, TWO, o
3.24779, 1.36079, TWO, ONE, X
4.92305, 4.96129, TWO, TWO, o
6.08189, 3.23148, TWO, TWO, o
3.2732, 4.67177, TWO, TWO, o
3.26979, 2.79255, TWO, TWO, o
4.83748, 3.0754, TWO, TWO, o
4.10991, 3.41526, TWO, TWO, o
3.65238, 6.67301, TWO, TWO, o
2.39988, 5.03722, TWO, TWO, o
1.57079, 3.34536, TWO, TWO, o
2.41445, 4.43639, TWO, TWO, o
3.82181, 3.15941, TWO, TWO, o
3.11992, 5.63013, TWO, TWO, o
5.32318, 2.33673, TWO, TWO, o
3.51214, 4.15598, TWO, TWO, o
3.25875, 4.4033, TWO, TWO, o
2.69938, 2.39851, TWO, ONE, X
5.01301, 3.63047, TWO, TWO, o
3.05558, 5.39133, TWO, TWO, o
3.59037, 3.29879, TWO, TWO, o
4.85581, 6.14938, TWO, TWO, o
5.70777, 3.50924, TWO, TWO, o
2.85061, 5.59183, TWO, TWO, o
3.69809, 6.58113, TWO, TWO, o
2.28825, 6.25147, TWO, TWO, o
5.66414, 3.54855, TWO, TWO, o
4.67424, 3.87227, TWO, TWO, o
2.05091, 2.9356, TWO, ONE, X
6.23682, 3.49638, TWO, TWO, o
2.30463, 5.24162, TWO, TWO, o
2.80232, 2.30934, TWO, ONE, X
3.49513, 5.54925, TWO, TWO, o
7.79673, 4.57613, TWO, TWO, o
2.178, 3.70963, TWO, TWO, o
4.43755, 2.84184, TWO, TWO, o
3.58177, 5.06516, TWO, TWO, o
2.48045, 4.74434, TWO, TWO, o
4.83983, 7.04855, TWO, TWO, o
3.90395, 3.70184, TWO, TWO, o
3.95255, 3.90498, TWO, TWO, o
3.73032, 3.79405, TWO, TWO, o
3.79565, 4.97432, TWO, TWO, o
7.61473, 5.46951, TWO, TWO, o
4.09821, 5.34159, TWO, TWO, o
1.27684, 0.720674, TWO, ONE, X
4.17057, 3.91037, TWO, TWO, o
3.13078, 5.77302, TWO, TWO, o
5.27571, 3.95524, TWO, TWO, o
2.50027, 6.74095, TWO, TWO, o
2.81748, 6.85488, TWO, TWO, o
3.50292, 3.28894, TWO, TWO, o
3.88928, 5.88046, TWO, TWO, o
3.64461, 5.34044, TWO, TWO, o
6.07021, 3.55097, TWO, TWO, o
5.95466, 3.39936, TWO, TWO, o
3.47223, 6.0684, TWO, TWO, o
3.55337, 4.80652, TWO, TWO, o
2.2819, 5.93289, TWO, TWO, o
2.58681, 4.92669, TWO, TWO, o
1.1027, 3.38189, TWO, ONE, X
4.35585, 4.31948, TWO, TWO, o
7.62293, 4.22809, TWO, TWO, o
3.20205, 6.75076, TWO, TWO, o
4.77654, 1.68662, TWO, TWO, o
3.17279, 5.39505, TWO, TWO, o
2.94211, 1.2888, TWO, ONE, X
3.6898, 1.0887, TWO, ONE, X
3.77351, 2.89918, TWO, TWO, o
4.39144, 4.02159, TWO, TWO, o
3.48843, 5.76921, TWO, TWO, o
4.37371, 2.80459, TWO, TWO, o
0.941735, 4.2596, TWO, TWO, o
1.5434, 6.40311, TWO, TWO, o
4.1321, 3.12239, TWO, TWO, o
4.12749, 2.2797, TWO, TWO, o
4.14156, 1.96273, TWO, TWO, o
4.56609, 3.6352, TWO, TWO, o
5.75595, 2.96914, TWO, TWO, o
5.01046, 5.13467, TWO, TWO, o
3.76137, 3.68604, TWO, TWO, o
4.02055, 5.16104, TWO, TWO, o
4.28913, 5.98604, TWO, TWO, o
3.80299, 3.27882, TWO, TWO, o
5.69051, 6.2012, TWO, TWO, o
5.50788, 5.15716, TWO, TWO, o
3.42361, 3.51054, TWO, TWO, o
4.92573, 4.13088, TWO, TWO, o
3.15315, 6.24717, TWO, TWO, o
4.1657, 3.28399, TWO, TWO, o
2.92408, 7.50914, TWO, TWO, o
4.80864, 2.40642, TWO, TWO, o
0.516842, 5.26674, TWO, TWO, o
3.5837, 3.6085, TWO, TWO, o
5.63843, 6.43137, TWO, TWO, o
5.88036, 3.59233, TWO, TWO, o
3.38499, 3.37555, TWO, TWO, o
4.11303, 3.4995, TWO, TWO, o
3.53299, 2.95306, TWO, TWO, o
5.11703, 1.94546, TWO, TWO, o
2.72979, 2.08117, TWO, ONE, X
6.42814, 4.36477, TWO, TWO, o
0.200129, 4.71899, TWO, TWO, o
5.1893, 4.75323, TWO, TWO, o
5.37619, 5.54873, TWO, TWO, o
3.33839, 1.07761, TWO, ONE, X
3.85845, 3.93021, TWO, TWO, o
4.30176, 3.44173, TWO, TWO, o
4.27332, 3.89404, TWO, TWO, o
3.10951, 4.2244, TWO, TWO, o
4.63245, 5.39021, TWO, TWO, o
3.85549, 5.40893, TWO, TWO, o
2.19273, 4.92286, TWO, TWO, o
4.13643, 3.82208, TWO, TWO, o
4.41195, 5.28334, TWO, TWO, o
4.025, 1.85728, TWO, TWO, o
5.66448, 4.32451, TWO, TWO, o
4.1064, 3.42181, TWO, TWO, o
4.54807, 4.79784, TWO, TWO, o
3.71901, 6.47747, TWO, TWO, o
3.32677, 4.89941, TWO, TWO, o
5.17232, 5.0214, TWO, TWO, o
3.50943, 2.2087, TWO, TWO, o
5.1305, 3.41268, TWO, TWO, o
5.78094, 2.08628, TWO, TWO, o
2.98241, 2.188, TWO, ONE, X
4.45435, 2.67129, TWO, TWO, o
3.56913, 4.54016, TWO, TWO, o
3.60836, 3.3449, TWO, TWO, o
4.55173, 4.78785, TWO, TWO, o
3.15258, 3.95683, TWO, TWO, o
4.16992, 0.325528, TWO, TWO, o
2.54818, 5.66151, TWO, TWO, o
2.23084, 4.78628, TWO, TWO, o
3.96938, 2.51148, TWO, TWO, o
3.11043, 5.54505, TWO, TWO, o
3.131, 5.21238, TWO, TWO, o
2.3572, 2.38112, TWO, ONE, X
5.23863, 2.12279, TWO, TWO, o
4.89149, 6.38999, TWO, TWO, o
3.01007, 4.47272, TWO, TWO, o
3.58038, 5.88545, TWO, TWO, o
3.8839, 6.01982, TWO, TWO, o
4.57531, 4.82454, TWO, TWO, o
4.11341, 4.74263, TWO, TWO, o
5.31272, 3.33016, TWO, TWO, o
5.02353, 2.74189, TWO, TWO, o
3.79062, 3.28022, TWO, TWO, o
1.87844, 3.08493, TWO, ONE, X
6.50253, 5.85187, TWO, TWO, o
-0.311626, 4.93547, TWO, TWO, o
3.93043, 5.31948, TWO, TWO, o
5.63451, 3.24534, TWO, TWO, o
4.26768, 3.85605, TWO, TWO, o
3.88647, 5.86907, TWO, TWO, o
2.1636, 4.98725, TWO, TWO, o
4.25074, 1.28953, TWO, TWO, o
5.26073, 2.39773, TWO, TWO, o
4.04152, 3.14391, TWO, TWO, o
5.69565, 5.33529, TWO, TWO, o
3.30072, 4.04526, TWO, TWO, o
6.14465, 2.82624, TWO, TWO, o
4.68546, 4.89884, TWO, TWO, o
5.66648, 2.93291, TWO, TWO, o
1.48897, 5.35326, TWO, TWO, o
4.46538, 3.66885, TWO, TWO, o
3.10885, 7.34828, TWO, TWO, o
4.79915, 2.91449, TWO, TWO, o
5.27656, 4.58434, TWO, TWO, o
5.75734, 1.83806, TWO, TWO, o
2.87831, 4.98309, TWO, TWO, o
4.05008, 5.49716, TWO, TWO, o
4.62142, 3.7504, TWO, TWO, o
6.04981, 3.91085, TWO, TWO, o
2.77408, 2.9161, TWO, TWO, o
5.08738, 3.15318, TWO, TWO, o
3.3754, 5.02313, TWO, TWO, o
4.23544, 3.43608, TWO, TWO, o
3.78735, 6.81398, TWO, TWO, o
3.94371, 3.5044, TWO, TWO, o
2.56421, 1.17315, TWO, ONE, X
3.41881, 5.55207, TWO, TWO, o
3.34931, 0.86745, TWO, ONE, X
2.70019, 2.15893, TWO, ONE, X
0.332064, 3.95625, TWO, TWO, o
4.97096, 5.92836, TWO, TWO, o
2.34051, 4.10105, TWO, TWO, o
4.47187, 4.71415, TWO, TWO, o
4.12396, 4.95785, TWO, TWO, o
3.28105, 3.22178, TWO, TWO, o
3.03526, 4.00127, TWO, TWO, o
3.25043, 3.24213, TWO, TWO, o
5.27554, 3.31756, TWO, TWO, o
5.88558, 4.24752, TWO, TWO, o
2.99583, 3.01469, TWO, TWO, o
5.31528, 2.65289, TWO, TWO, o
3.0117, 4.61331, TWO, TWO, o
3.91406, 4.65557, TWO, TWO, o
4.48088, 2.58872, TWO, TWO, o
2.17472, 5.78102, TWO, TWO, o
3.56256, 3.66296, TWO, TWO, o
3.83615, 6.57413, TWO, TWO, o
5.66258, 3.25872, TWO, TWO, o
5.65753, 1.05521, TWO, TWO, o
4.682, 4.1158, TWO, TWO, o
3.50442, 2.45126, TWO, TWO, o
2.26357, 5.18797, TWO, TWO, o
4.81756, 5.537, TWO, TWO, o
2.47294, 4.09133, TWO, TWO, o
4.97565, 1.53272, TWO, TWO, o
0.124204, 6.56122, TWO, TWO, o
4.50347, 6.67059, TWO, TWO, o
4.45551, 4.18774, TWO, TWO, o
5.13493, 4.5625, TWO, TWO, o
4.75542, 2.30167, TWO, TWO, o
4.79355, 3.71258, TWO, TWO, o
5.34317, 4.57042, TWO, TWO, o
4.68982, 6.68746, TWO, TWO, o
3.09347, 3.24242, TWO, TWO, o
4.73946, 5.35574, TWO, TWO, o
2.46876, 2.21741, TWO, ONE, X
6.45904, 2.26109, TWO, TWO, o
3.82772, 4.35359, TWO, TWO, o
3.13952, 4.5232, TWO, TWO, o
5.51648, 1.60044, TWO, TWO, o
4.16739, 5.80108, TWO, TWO, o
5.3339, 1.23246, TWO, TWO, o
3.78122, 2.32975, TWO, TWO, o
6.84294, 1.38146, TWO, TWO, o
3.67253, 5.52352, TWO, TWO, o
3.26303, 5.12209, TWO, TWO, o
3.90181, 3.13015, TWO, TWO, o
3.93935, 5.43986, TWO, TWO, o
6.90938, 4.39256, TWO, TWO, o
4.36128, 0.733696, TWO, TWO, o
4.84213, 4.7278, TWO, TWO, o
3.20894, 3.99345, TWO, TWO, o
6.20654, 2.89214, TWO, TWO, o
4.30275, 5.84188, TWO, TWO, o
5.30814, 3.61533, TWO, TWO, o
3.97958, 6.55744, TWO, TWO, o
5.28046, 5.12277, TWO, TWO, o
5.9511, 3.41141, TWO, TWO, o
4.349, 5.01037, TWO, TWO, o
2.11155, 3.94707, TWO, TWO, o
3.69687, 6.25152, TWO, TWO, o
1.81877, 3.71698, TWO, TWO, o
3.65354, 1.55609, TWO, TWO, o
3.8137, 3.28401, TWO, TWO, o
2.92262, 3.91575, TWO, TWO, o
